Name,State,Party,DW-Nominate,Legislative Efficacy Score,Misalignment,CR_mean,CR_std,CR_median,CR_97.5,CR_2.5,PR_mean,PR_std,PR_median,PR_97.5,PR_2.5,Combine_mean,Combine_std,Combine_median,Combine_97.5,Combine_2.5
"Johnson, Henry C.",ga,Democratic,-0.476,0.747671664,0.0,0.255850427253,0.0682322259229,0.256081639277,0.383389930407,0.13187090897,0.239494446287,0.0660733834365,0.238851238144,0.369250998032,0.117720050052,0.213703432663,0.0723776062665,0.215808837725,0.347122439071,0.0827253542492
"Carter, John R.",tx,Republican,0.466,1.26077795,0.0,0.654735545168,0.0632588909892,0.647002641204,0.777430509558,0.548679428607,0.663090314841,0.0672191718059,0.654348991715,0.799151055314,0.546507582335,0.644930936059,0.0824157341463,0.649186987338,0.800392304219,0.503554732153
"Bera, Ami",ca,Democratic,-0.221,0.076157592,0.0,0.425806924115,0.0629092660276,0.418543849792,0.579377462103,0.326626004909,0.376800660325,0.0644302874012,0.368640057642,0.527307870891,0.270242945702,0.381270029824,0.0707386489336,0.378142659674,0.521924921595,0.23769588329
"Gowdy, Trey",sc,Republican,0.672,1.40032053,0.0,0.729025853118,0.0692293362931,0.720520624996,0.874511442911,0.599768470544,0.873823565845,0.0797244643846,0.856449397268,1.0,0.743982565421,0.863898393708,0.1066127116,0.856763741741,1.0,0.69119450499
"Sanford, Mark",sc,Republican,0.642,0.391841471,0.0,0.546051741691,0.0648447886826,0.53935823566,0.6841806881,0.439444154237,0.639823354128,0.06927485115,0.633000473512,0.777800312434,0.528854995489,0.62272473622,0.0863826915622,0.617035901183,0.781146956993,0.48190123183
"Wenstrup, Brad R.",oh,Republican,0.58,0.118065156,0.0,0.686093712358,0.0606703428237,0.675252915562,0.815219233756,0.589297902802,0.744996693829,0.0672261876814,0.736051870862,0.894702682947,0.642076832369,0.717821980751,0.0930534357817,0.716683866451,0.883157975647,0.569695786834
"Davis, Susan A.",ca,Democratic,-0.348,0.322908193,0.0,0.28980865818,0.0683621110321,0.290400221822,0.427301530147,0.165464503829,0.20916337256,0.0811330301529,0.210740184458,0.360272383057,0.057115866912,0.184339444715,0.0823623687175,0.186911819132,0.350617118418,0.0303507772592
"Gibbs, Bob",oh,Republican,0.446,0.59231019,0.0,0.597089637991,0.0638872152986,0.592422206626,0.745679073241,0.493210711147,0.769197439872,0.0710753775062,0.761816926308,0.909857684934,0.647791080136,0.719016377651,0.0949150401793,0.719784362771,0.897341101143,0.559591953474
"Speier, Jackie",ca,Democratic,-0.389,0.68124032,0.0,0.312856098294,0.0668249621234,0.313536109171,0.461171927967,0.187605787273,0.330513898246,0.0654504799996,0.328865783924,0.458784156,0.214620139808,0.280236750626,0.0671945301679,0.281248211592,0.404776485767,0.146518848582
"Duncan, John J., Jr.",tn,Republican,0.599,0.340598673,0.0,0.668601958675,0.0605523132194,0.659081942447,0.792882286452,0.57979668691,0.488103578843,0.0767357193102,0.48563837592,0.653209738203,0.348355525842,0.477679419136,0.0787924840212,0.474544622372,0.633158939111,0.325898532461
"Hensarling, Jeb",tx,Republican,0.706,0.0,0.0,0.62271690252,0.0455386310784,0.616979105699,0.714868156858,0.547460535812,0.949458608553,0.0497298707586,0.949665836532,1.0,0.853402909003,0.896228866202,0.0963446971113,0.91757568121,1.0,0.733185218273
"Scott, Robert C. "Bobby"",va,Democratic,-0.457,0.985886693,0.0,0.308109288833,0.062396805868,0.309086120385,0.43622263761,0.196667023313,0.311884096828,0.0657966155808,0.310720614158,0.436026121304,0.175905531836,0.272477341123,0.0704933487249,0.273373579313,0.406433333698,0.135811535349
"Wagner, Ann",mo,Republican,0.447,1.675752759,0.0,0.728023048373,0.071702154443,0.717755084742,0.889064782657,0.619504808782,0.759369515787,0.0786922199961,0.745041735777,0.949250097812,0.643363712057,0.732646538766,0.0964233630744,0.734775855074,0.905628929755,0.564324964422
"Roskam, Peter J.",il,Republican,0.438,1.718815446,0.0,0.705577884093,0.0669735816033,0.694101670656,0.838165637495,0.597343225472,0.747874240394,0.0691225485885,0.735535798753,0.880762269785,0.646437039477,0.737785824172,0.0934369742723,0.741740191905,0.891325252472,0.587017998454
"Blumenauer, Earl",or,Democratic,-0.43,3.330415487,0.0,0.39887945626,0.0640602270577,0.392702386618,0.524140707344,0.282865244101,0.219213750515,0.0695675960951,0.215988035284,0.367441355237,0.100301926531,0.257485899839,0.0738773311731,0.256252208515,0.376674370644,0.119369422425
"Nunes, Devin",ca,Republican,0.449,0.955423653,0.0,0.564066139801,0.0570574130916,0.561157962391,0.670691160593,0.461569122791,0.526237183447,0.0891169511894,0.516618222548,0.715054505531,0.375566958448,0.529424213303,0.103215785747,0.522030801673,0.736493669459,0.352101539305
"Cleaver, Emanuel",mo,Democratic,-0.458,0.282718897,0.0,0.501203261509,0.0622401324624,0.494607209785,0.621825358659,0.39799514462,0.506644717738,0.0699748618777,0.508408129695,0.641087215815,0.380119915372,0.490576543075,0.0852789047685,0.485130021831,0.653595242442,0.331600783546
"McCaul, Michael T.",tx,Republican,0.443,1.555682063,0.0,0.585947574012,0.0703305186182,0.581751155614,0.725706655442,0.463314148674,0.692836277809,0.0685745083916,0.682728536813,0.83809397302,0.583904387949,0.636456160429,0.0848197001649,0.635450564341,0.798217398602,0.487850387655
"Cramer, Kevin",nd,Republican,0.375,1.182568431,0.0,0.629195687989,0.0595957106493,0.618378081864,0.755655406934,0.533546999817,0.74179364827,0.0680197445738,0.72970139964,0.892434130937,0.635596342042,0.718883137287,0.0921803623721,0.732093332635,0.882023967043,0.54912142797
"Thompson, Bennie G.",ms,Democratic,-0.519,1.045977116,0.0,0.543373117083,0.0759523009388,0.53225047419,0.686352725658,0.421607687299,0.701175984196,0.0909817721726,0.698042333847,0.873030231436,0.509671774993,0.46747198075,0.0716206296124,0.463444972547,0.608360817646,0.340754310288
"Kelly, Mike",pa,Republican,0.319,0.784184337,0.0,0.619817612423,0.0642782386698,0.613256703023,0.757997465208,0.513227118944,0.804027326624,0.0743570472966,0.791029204002,0.972042868355,0.691736131379,0.793879883001,0.102666130531,0.792548918223,0.97149472568,0.637329708519
"Wasserman Schultz, Debbie",fl,Democratic,-0.44,1.396355629,0.0,0.256242775314,0.0706933162116,0.249849642841,0.401844991015,0.145127580592,0.268484135312,0.0738979777435,0.269206360319,0.414213198403,0.152058602178,0.23574580034,0.0703425475509,0.236744894557,0.373055200528,0.109115458746
"Adams, Alma S.",nc,Democratic,-0.47,0.0,0.0,0.329442626891,0.0689119080556,0.331543970926,0.46470696875,0.201935612046,0.309818536666,0.0747780864987,0.312496789789,0.443926865473,0.165119858585,0.274306392727,0.0728437937946,0.275908332051,0.415665272109,0.137302775072
"Quigley, Mike",il,Democratic,-0.319,0.322320849,0.0,0.188319147142,0.0667621803816,0.183654901595,0.328526120774,0.0810816222076,0.353759013159,0.0603248683553,0.355409828888,0.471853558944,0.237203296547,0.277047158925,0.0648788395315,0.281553688797,0.392568558869,0.152497780854
"Cardenas, Tony",ca,Democratic,-0.373,0.261982143,0.0,0.43347333618,0.0629813053448,0.432641154997,0.569072400128,0.318373470016,0.283345472189,0.0693764922743,0.277525353388,0.428817470442,0.166254762627,0.296223500597,0.0668968126721,0.297877363847,0.421391795232,0.161281120047
"Black, Diane",tn,Republican,0.589,2.404110909,0.0,0.586593767076,0.0605660455283,0.5797121837,0.708411968908,0.486071690287,0.802312723938,0.0796452680131,0.782708005438,0.975606347365,0.680299483885,0.799675053875,0.113255975302,0.778799824104,1.0,0.632557415881
"Hastings, Alcee L.",fl,Democratic,-0.567,0.198009744,0.0,0.130428147904,0.0837617362128,0.135480897303,0.312595693613,0.0,0.362040248477,0.0593357431947,0.351126882799,0.488642488528,0.26659488647,0.286930530136,0.0660631816978,0.286789525346,0.409733029971,0.158237759184
"Lipinski, Daniel",il,Democratic,-0.241,0.652896285,0.0,0.46964051453,0.0601114688748,0.464003724312,0.597945811918,0.355634489604,0.542567026004,0.0593110175907,0.541159915435,0.674664280551,0.444310096451,0.456607993782,0.0695334449128,0.457907399558,0.574694240869,0.323919948262
"Calvert, Ken",ca,Republican,0.345,1.881499171,0.0,0.590036746424,0.0590271267032,0.582537075162,0.729313446306,0.49669316482,0.60735792229,0.0587349093986,0.599655860652,0.745453867632,0.511869698776,0.617641829642,0.0802706115251,0.617192886238,0.753392161086,0.479089602362
"Peters, Scott H.",ca,Democratic,-0.178,0.793861866,0.0,0.31704663891,0.0720006244898,0.312990854521,0.466071301955,0.193126168489,0.382413106306,0.0718739664633,0.376354479968,0.535969166913,0.26509989081,0.342225295215,0.101330443162,0.332109684185,0.549882534582,0.149228967954
"Matsui, Doris O.",ca,Democratic,-0.444,0.274167329,0.0,0.432090568897,0.0680410245988,0.426077415052,0.58206546707,0.312647337179,0.278493216002,0.0823482867308,0.276718287231,0.481464565245,0.136258073165,0.289902463331,0.0722507766132,0.288908277341,0.437463754866,0.150752238605
"Reichert, David G.",wa,Republican,0.214,2.992509604,1.0,0.473728131195,0.0663458645697,0.473316724838,0.612664581786,0.349868898909,0.424416556635,0.0807521457725,0.412593460304,0.599018393685,0.276942577499,0.354425714386,0.0821735515986,0.341562603151,0.535922402184,0.220730915351
"McNerney, Jerry",ca,Democratic,-0.258,0.368602753,0.0,0.350788257137,0.0675792845891,0.341245135778,0.479536540292,0.237227168514,0.344336616271,0.0729796345411,0.331990588635,0.505167605356,0.224243784593,0.318950753937,0.0795489559629,0.325211773152,0.487643191546,0.16636474053
"DeLauro, Rosa L.",ct,Democratic,-0.421,0.563566208,0.0,0.134546094708,0.0693743308114,0.130947538643,0.281482479841,0.0221127613536,0.0833327115571,0.0726182832229,0.0737301182618,0.223228419059,0.0,0.0307891677921,0.0469474456318,0.0,0.156258539177,0.0
"Smith, Jason",mo,Republican,0.614,0.549465597,0.0,0.722273227567,0.0710955961817,0.711687773203,0.870532877805,0.602617273794,0.78304356385,0.0728101558268,0.767141430349,0.937374681615,0.670932231499,0.778604403432,0.100097078496,0.770721982372,0.954362711983,0.632898385592
"Pocan, Mark",wi,Democratic,-0.572,0.198009744,0.0,0.020532606102,0.0415994855832,0.0,0.132209865852,0.0,0.0731353283254,0.0477720896479,0.0628991489824,0.177634408912,0.00529571122025,0.00894526343529,0.0269865119219,0.0,0.113629769224,0.0
"Graves, Sam",mo,Republican,0.429,0.936499536,0.0,0.572875339261,0.0642102777059,0.569906215719,0.699694655245,0.462523658539,0.810025456109,0.0783501281583,0.799766910837,0.974230302784,0.687616813409,0.775658366687,0.0965292210951,0.775715213144,0.944146357988,0.62226988075
"Conaway, K. Michael",tx,Republican,0.591,0.246163264,0.0,0.576997444942,0.0628537488608,0.571717724821,0.710168396645,0.463208389784,0.820448853986,0.0735618544184,0.801075142304,0.96397567163,0.703022013301,0.784448881711,0.098945121211,0.770601259728,0.987160475161,0.642565985622
"Bucshon, Larry",in,Republican,0.393,1.672981977,0.0,0.571977516381,0.0569983982113,0.567874828753,0.683481647092,0.473912528524,0.713887224063,0.0622213620483,0.701726191091,0.837779643257,0.622002160456,0.708769861449,0.0940116186627,0.729021834592,0.86135212198,0.547441935198
"Cohen, Steve",tn,Democratic,-0.401,0.533103168,0.0,0.288847843569,0.0691406444553,0.280244970955,0.43230332019,0.1768071246,0.476863522252,0.0690066906916,0.474315629721,0.61251773164,0.352793560992,0.411341226157,0.0682734896486,0.410654021621,0.5416965718,0.274165608728
"Webster, Daniel",fl,Republican,0.464,0.045694556,1.0,0.633105954499,0.0643620771663,0.623304923809,0.768273907023,0.529606130236,0.761378993924,0.0691979221848,0.745821328294,0.899709190277,0.655098808319,0.732588277823,0.094345645611,0.728382357226,0.914757942699,0.579568647812
"Sarbanes, John P.",md,Democratic,-0.461,0.106620632,0.0,0.46872647887,0.0569875709988,0.469100874449,0.59799188576,0.375111172423,0.170251525838,0.0849696265954,0.169135462184,0.333825126531,0.00719797252874,0.141517937686,0.0735194348369,0.148504036986,0.279326825048,0.0
"Carson, Andre",in,Democratic,-0.443,0.201056048,0.0,0.413397150895,0.0649484769759,0.410823555691,0.544479616291,0.304588941151,0.357182655886,0.0626190947705,0.355386824959,0.483721719083,0.244329035094,0.3111529845,0.0683602037454,0.314875668905,0.447224776899,0.170556852621
"Sires, Albio",nj,Democratic,-0.406,0.167546704,0.0,0.408419777534,0.049065207661,0.401363745447,0.515892270119,0.327933237992,0.0462625760403,0.0578813809907,0.0193157214143,0.20309084813,0.0,0.0481803467678,0.0554252744087,0.0227773645966,0.169035141283,0.0
"Aderholt, Robert B.",al,Republican,0.358,0.908495426,0.0,0.472986308988,0.0591742287752,0.468219939482,0.599146038166,0.369892962732,0.650938698709,0.0758743314838,0.636576408281,0.824877845538,0.524575378132,0.603816226448,0.0959715447926,0.595822021145,0.817594170922,0.437717914569
"Labrador, Raul R.",id,Republican,0.729,1.074603796,0.0,0.580980151883,0.056366899775,0.57279357782,0.70335394402,0.49405946523,0.683044082262,0.0638422966921,0.672599151505,0.834312170746,0.585820275692,0.626701029704,0.0818484850179,0.629994642423,0.761555390612,0.481896247499
"Foster, Bill",il,Democratic,-0.219,0.213241264,0.0,0.380590795047,0.0648626873259,0.383231074098,0.517190960655,0.272198019609,0.326898947637,0.0699448107104,0.32925350193,0.468708914896,0.192502721589,0.304291025172,0.0676505572492,0.30557987522,0.421830525007,0.17395057132
"Lynch, Stephen F.",ma,Democratic,-0.352,0.820782959,0.0,0.477097443718,0.0643460216733,0.471782286042,0.613116021072,0.361886002432,0.500953564198,0.0644916124548,0.495811734537,0.629548138079,0.38788186493,0.473868521678,0.0710182080412,0.47782673937,0.60702076822,0.3427476973
"Sensenbrenner, F. James, Jr.",wi,Republican,0.646,2.068677902,0.0,0.546678455047,0.0627271020612,0.546649367899,0.662880981734,0.435594369717,0.595539922734,0.0645382826362,0.589964541798,0.7231335505,0.469316969833,0.598081269339,0.0834634590657,0.595472110127,0.736497783541,0.453120128916
"Fleischmann, Charles J. "Chuck"",tn,Republican,0.489,0.060926076,0.0,0.522679703961,0.0621573097379,0.520793570706,0.656318646829,0.419437445016,0.726908447253,0.077884608223,0.722616004217,0.880543644323,0.598276725056,0.694777991825,0.0937629844191,0.68668131536,0.874221236777,0.54582735425
"Luetkemeyer, Blaine",mo,Republican,0.445,2.344299793,0.0,0.667009281172,0.0659612698663,0.659735023638,0.805103797538,0.558018212644,0.741933346454,0.0676904563156,0.725920854206,0.880994393999,0.645393840798,0.717207010487,0.0906948720428,0.705382250102,0.884159250452,0.584903227815
"Shuster, Bill",pa,Republican,0.377,3.828664541,0.0,0.552917624229,0.0602815509694,0.542654824561,0.683601839831,0.447059045365,0.710357501098,0.0694979296408,0.693077011383,0.850495671283,0.604649216422,0.570836363972,0.0807857955838,0.580411307849,0.704568406292,0.432302855941
"Lamborn, Doug",co,Republican,0.692,1.897396445,0.0,0.742737062561,0.0702989171093,0.728313341087,0.880522386883,0.631305289901,0.873065539228,0.0718421772951,0.853502692748,1.0,0.75484944493,0.871411885233,0.103182458145,0.880682792271,1.0,0.69476234922
"Vela, Filemon",tx,Democratic,-0.316,0.045694556,0.0,0.523882930614,0.0604177063422,0.524134564194,0.663061752853,0.419890842716,0.401841708768,0.0641165845946,0.400076025985,0.534849106497,0.293421985868,0.350907679258,0.0710638038571,0.350462023781,0.487287124569,0.223856729211
"McGovern, James P.",ma,Democratic,-0.534,0.094435416,0.0,0.102492596645,0.0834422408528,0.0910831581402,0.289870859696,0.0,0.105892346051,0.0693347123673,0.100335257217,0.255147476705,0.0,0.0633769473088,0.0656333043281,0.044770678492,0.211546952365,0.0
"Yoho, Ted S.",fl,Republican,0.698,0.699867845,0.0,0.693036581688,0.0651632670125,0.677157066396,0.841029346491,0.588462925255,0.837174848558,0.0710443557985,0.811038289886,1.0,0.741817635603,0.819718028175,0.101805977025,0.818238881224,1.0,0.66702582134
"Kaptur, Marcy",oh,Democratic,-0.351,0.407464027,0.0,0.271190871512,0.0661881394298,0.268718568075,0.400036233405,0.156045468275,0.193625011457,0.0715922216781,0.196061662711,0.335523012035,0.0747232365447,0.124753655907,0.0652555344255,0.12844051077,0.246659626133,0.0
"Messer, Luke",in,Republican,0.555,0.726543844,0.0,0.499408556808,0.0629367296307,0.492981344847,0.649717033875,0.394451389361,0.60008680339,0.0620817196854,0.593867442216,0.74050213534,0.499245206599,0.581012059434,0.0777586150988,0.576496233238,0.721679379619,0.448605651764
"Long, Billy",mo,Republican,0.578,0.407072991,0.0,0.610443958751,0.0623331157046,0.606637688237,0.739979014198,0.506859927181,0.85186908969,0.0733860831468,0.831418326972,1.0,0.742215953136,0.76152910331,0.0950740311242,0.749513258015,0.931031606043,0.620213583455
"Brownley, Julia",ca,Democratic,-0.275,0.346537948,0.0,0.302504723041,0.0667833929607,0.296434837618,0.44491891908,0.186711730326,0.296056434458,0.0670839647784,0.290339303278,0.454391741273,0.187275858667,0.242741197529,0.0723523225459,0.243368545719,0.37388179395,0.108560460199
"Paulsen, Erik",mn,Republican,0.404,1.386417031,1.0,0.535724306416,0.0624850300651,0.528543148882,0.661877271239,0.428683131405,0.569747770102,0.064837758676,0.567239471262,0.703773775363,0.463188651388,0.538775647449,0.0760606763077,0.539493447406,0.684415770685,0.386584465093
"Payne, Donald M., Jr.",nj,Democratic,-0.504,0.680407941,0.0,0.142454455885,0.0781106963547,0.147885192817,0.292115442387,0.0,0.211382748315,0.0794142203347,0.206135131848,0.362404930323,0.0728475655839,0.14424449326,0.0735627335397,0.142748274988,0.28633034049,0.00356767464108
"Perlmutter, Ed",co,Democratic,-0.303,0.837358475,0.0,0.471207747104,0.0638534349015,0.464822186281,0.62175598644,0.361204604118,0.257582604481,0.0670345414469,0.254373278478,0.409831411993,0.14065396806,0.222170050159,0.064735226549,0.222495989877,0.343334599521,0.0904527394864
"Rogers, Harold",ky,Republican,0.332,5.99363327,0.0,0.605634189673,0.0668373129862,0.600135927817,0.762674686495,0.495144796479,0.552341445429,0.0619967193827,0.546573984299,0.687851808971,0.448509805031,0.551379474793,0.0764632534221,0.554069036532,0.69134910835,0.41425585518
"Sewell, Terri A.",al,Democratic,-0.407,0.191842124,0.0,0.31049311073,0.0679133495403,0.301165424588,0.462041423564,0.202842722073,0.271472734278,0.06974016844,0.261312120248,0.418351990507,0.160681910226,0.225625479722,0.0703505066362,0.224845132802,0.353706078929,0.0952883074026
"Clawson, Curt",fl,Republican,0.626,0.230931744,0.0,0.553193661912,0.0577099705596,0.549729086228,0.677861139134,0.461661226462,0.395482726124,0.0909956558321,0.386949812496,0.600113418872,0.267486611605,0.522176750414,0.0734939730769,0.520186150085,0.658486314014,0.401446944871
"Coffman, Mike",co,Republican,0.496,4.367919445,1.0,0.540525458756,0.0687810222029,0.532337935844,0.679019785155,0.428013796833,0.591679115743,0.0730280337428,0.586726567571,0.727935672262,0.470575375255,0.552322294412,0.0783457577324,0.547603354236,0.718386715629,0.422627136627
"DeFazio, Peter A.",or,Democratic,-0.429,0.947833657,0.0,0.483805396011,0.0641483903418,0.482863296028,0.609809413889,0.360279473816,0.350748801927,0.0666311772882,0.346686733437,0.489481349122,0.220145118791,0.384742994535,0.0808636653325,0.38312379348,0.540407900592,0.228994821379
"Johnson, Bill",oh,Republican,0.435,3.030955076,0.0,0.635721374426,0.0557190135015,0.62711949753,0.751557717149,0.550507940693,0.767635783153,0.0658339776696,0.755077921635,0.897824833701,0.678151593519,0.727436098535,0.0886527360471,0.716155444151,0.886579278442,0.586098212303
"Bridenstine, Jim",ok,Republican,0.695,0.407072991,0.0,0.604431421615,0.0564108251965,0.602467982987,0.720666993537,0.505433583408,0.897420755181,0.0684135809522,0.883922631531,1.0,0.788173826175,0.858656908896,0.0965256813675,0.851902623335,1.0,0.712394176972
"Pittenger, Robert",nc,Republican,0.558,1.456344724,0.0,0.648088330687,0.0640630746552,0.643262007938,0.776526586168,0.551689010496,0.633641913585,0.0790518414587,0.624229771084,0.784060976384,0.501020689411,0.623618742212,0.0986180206771,0.615248187041,0.831951764625,0.457945052849
"Tsongas, Niki",ma,Democratic,-0.409,0.513693631,0.0,0.420591323084,0.0629714808121,0.414436669671,0.548693614091,0.316214443448,0.408927518131,0.0644767527043,0.403847179325,0.552114511661,0.294373065663,0.390812815135,0.0668156712527,0.391196117148,0.531527295618,0.267471400334
"Ross, Dennis A.",fl,Republican,0.539,0.690104723,0.0,0.533629189681,0.0620977553202,0.52806674817,0.685203382474,0.428477794858,0.757630583659,0.0684705330144,0.735807163834,0.926558000648,0.657705035094,0.725949395943,0.0877894051622,0.72226489309,0.882044338298,0.593571008099
"Sherman, Brad",ca,Democratic,-0.346,0.045694556,0.0,0.594974273276,0.0648114339435,0.587136278455,0.738930079775,0.488764931236,0.459496854741,0.0683262828983,0.452652203726,0.618488434691,0.345932393977,0.466059279375,0.0799617192776,0.470015027046,0.609724387356,0.336095876304
"Brat, Dave",va,Republican,0.828,0.0,0.0,0.55677586393,0.0640032554676,0.559068968631,0.682783332604,0.446805085523,0.781769863589,0.0681523411961,0.767975251175,0.920870838244,0.680812158175,0.739341632243,0.0955093463174,0.744223267922,0.904923605091,0.585150145336
"Titus, Dina",nv,Democratic,-0.296,1.178961754,0.0,0.250049210484,0.0633807389038,0.246984528923,0.38834140187,0.139326404854,0.404188622293,0.0598750478781,0.395594286504,0.542213600732,0.306001934268,0.292404762379,0.0654745743198,0.29272514019,0.417846133571,0.175459519942
"Delaney, John K.",md,Democratic,-0.276,0.483230591,0.0,0.512308077092,0.0628470028798,0.511451384691,0.653458467724,0.395818519371,0.411078758085,0.0635940095444,0.408551041493,0.54470988827,0.303874086406,0.381492745351,0.0708678168971,0.378538672067,0.521979837479,0.260244889861
"Jenkins, Lynn",ks,Republican,0.522,2.353831291,0.0,0.518856376295,0.056436625766,0.511061407638,0.636775647839,0.427965033394,0.650025601826,0.0611294048326,0.642336762353,0.794260058361,0.546480176454,0.616550597573,0.0854992853471,0.6106232902,0.760915612099,0.478087152092
"Bilirakis, Gus M.",fl,Republican,0.392,1.376384139,0.0,0.593308909608,0.0631870978776,0.588942353787,0.722810158762,0.487470652168,0.564154263877,0.0605570172926,0.559257715465,0.695009602278,0.470452313752,0.531716157183,0.0716289966688,0.530917910691,0.669025882928,0.399072683085
"Meng, Grace",ny,Democratic,-0.386,1.693412066,0.0,0.44138431642,0.0619622155334,0.437409537954,0.595359711213,0.338277701781,0.276275477525,0.0725068304149,0.269846306545,0.425848088033,0.152023976423,0.256137632267,0.071539722611,0.261696653425,0.390190316995,0.111530579384
"Tiberi, Patrick J.",oh,Republican,0.386,2.083742857,0.0,0.582895730182,0.0637888265831,0.576950078183,0.706888568548,0.474564713967,0.669280363509,0.0671628033091,0.657127734175,0.824190371671,0.56838227121,0.61085458898,0.0809670000799,0.598085687067,0.77104892156,0.484317484924
"Tonko, Paul",ny,Democratic,-0.423,0.201056048,0.0,0.0163614058512,0.0346859748868,0.0,0.124941405286,0.0,0.240196592879,0.0474190409782,0.236253060465,0.354008391049,0.15198904975,0.0741571503207,0.0698537305202,0.0689770118259,0.2178929219,0.0
"Foxx, Virginia",nc,Republican,0.65,3.861476183,0.0,0.653308487255,0.077502358765,0.640252803024,0.812255496738,0.526043923246,0.583542271795,0.0636058624248,0.572951357792,0.715824490687,0.481540198334,0.55845889366,0.0784835176767,0.559211300212,0.71095361874,0.420786743698
"Scalise, Steve",la,Republican,0.559,0.814145982,0.0,0.846504245963,0.0746263947461,0.832965253472,1.0,0.721290975264,0.836957444482,0.0747097536569,0.828071800672,0.999791327044,0.701126356974,0.854801410716,0.11090366069,0.864443760917,1.0,0.642971679383
"Butterfield, G. K.",nc,Democratic,-0.421,1.012467861,0.0,0.330383355783,0.0655472309054,0.336569268219,0.459561069535,0.208788513074,0.348347525594,0.0687838619746,0.346940355825,0.497643321882,0.225648961047,0.282726759851,0.0695969326786,0.281173621317,0.438451699084,0.155769862645
"Marino, Tom",pa,Republican,0.357,1.095970869,0.0,0.584847379349,0.0603764592089,0.57419093872,0.711322160577,0.478929425117,0.808296527448,0.0727995800432,0.785989022126,0.96548107372,0.702917245337,0.791466294546,0.102090874291,0.789883360394,0.984036801209,0.615094050213
"Turner, Michael R.",oh,Republican,0.266,0.520330608,0.0,0.50018249952,0.0656449028666,0.489348120116,0.643016879047,0.387799188374,0.660804276376,0.0747024831653,0.649495544047,0.815502811235,0.531463866557,0.65377875343,0.0863648844913,0.65389605986,0.810515710592,0.516137551575
"Larsen, Rick",wa,Democratic,-0.372,0.270380348,0.0,0.500834922568,0.0702405725513,0.491744325558,0.635798039805,0.374670082985,0.439942929971,0.0755159918077,0.434304649566,0.590972783401,0.305175380814,0.436639544849,0.093410351437,0.438856768414,0.620499290024,0.245220259793
"Weber, Randy K., Sr.",tx,Republican,0.714,0.076157592,0.0,0.752017148389,0.0614444583408,0.744584483622,0.873504679781,0.650480468543,0.866889470484,0.0672031908864,0.847281957424,1.0,0.771619616614,0.829799716188,0.101726135439,0.822566764435,1.0,0.682108960746
"Upton, Fred",mi,Republican,0.337,3.304659605,0.0,0.538793684818,0.0589319872952,0.533140624225,0.653106616776,0.439296006645,0.681310833801,0.0647218436887,0.673863786812,0.82180849631,0.574996149248,0.662279068514,0.0869551602707,0.668193043437,0.809020854543,0.498317012359
"Royce, Edward R.",ca,Republican,0.666,6.752827168,0.0,0.54280909962,0.062414692913,0.538675301115,0.674708182159,0.431805989206,0.553532757315,0.0638843178081,0.549734443584,0.690218825352,0.447194645368,0.484848342469,0.069390338953,0.483171297127,0.610861744154,0.364223157761
"Keating, William R.",ma,Democratic,-0.335,0.045694556,0.0,0.507299874637,0.0634712067732,0.509153375024,0.630322630329,0.39865909458,0.285801323699,0.071681427212,0.284501520872,0.423277169463,0.168713659836,0.265291649866,0.0674373078411,0.266799186408,0.388955421621,0.144169002352
"LaMalfa, Doug",ca,Republican,0.563,0.422304511,0.0,0.527295081117,0.0647773714911,0.52046987424,0.666699449084,0.415471985165,0.704128435603,0.065045892089,0.685873256727,0.853592385729,0.602211897658,0.664945683354,0.0895765307501,0.667518424479,0.818661885601,0.521719882389
"Joyce, David P.",oh,Republican,0.26,0.304239362,0.0,0.465961178796,0.0621976366644,0.464474711208,0.575398473115,0.3496579817,0.450139628978,0.0682473205934,0.449202658314,0.562059058601,0.31377827702,0.428677955661,0.0867450478714,0.427815976667,0.609405371408,0.264568413253
"Yoder, Kevin",ks,Republican,0.572,0.291857809,0.0,0.666580701765,0.0663646068723,0.65518968464,0.796849439093,0.565360687605,0.749031877469,0.0685846942933,0.732579663574,0.88832395627,0.645777524377,0.74637977843,0.095965637999,0.739584519985,0.929474505098,0.587369367569
"Jones, Walter B., Jr.",nc,Republican,0.243,1.017311335,0.0,0.71769905042,0.0678229489407,0.710560526692,0.866986561279,0.6045518279,0.601206137085,0.0640179255983,0.59592484326,0.733517189429,0.486530393632,0.577197679756,0.0844622560339,0.573766190654,0.745333769661,0.432412876333
"Bishop, Rob",ut,Republican,0.529,3.147586107,0.0,0.662177506543,0.0668606282852,0.653864605975,0.804650667702,0.554641713242,0.767113337004,0.0758933887081,0.758032823932,0.948794806852,0.632784615809,0.785229610515,0.105590332816,0.786293392051,0.982259841206,0.607810209209
"Rice, Tom",sc,Republican,0.584,0.431400448,0.0,0.687513259717,0.0504924983806,0.680443903447,0.830991031565,0.61084291441,0.943770791739,0.101264785351,1.0,1.0,0.692549880404,0.964770402337,0.0850440366542,1.0,1.0,0.70477316919
"Crawford, Eric A. "Rick"",ar,Republican,0.355,1.144711733,0.0,0.51777755085,0.060360620067,0.515495023633,0.639299935628,0.416509343282,0.59014005798,0.0657331825687,0.586154777337,0.72210161762,0.483182664207,0.54624105482,0.082801680477,0.544548150502,0.710494390373,0.389234672471
